# Time-averaged data for fix log_x
# TimeStep v_E_x v_s_x
11155 0.263288 807.364
11156 0.263288 807.364
11157 0.263288 807.364
11158 0.263288 807.364
11159 0.263288 807.364
11160 0.263288 807.364
11161 0.263288 807.364
11162 0.263288 807.364
11163 0.263288 807.364
11164 0.263288 807.364
11165 0.263288 807.364
11166 0.263288 807.364
11167 0.263288 807.364
11168 0.263288 807.364
11169 0.263288 807.364
11170 0.263288 807.364
11171 0.263288 807.364
11172 0.263288 807.364
11173 0.263288 807.364
11174 0.263288 807.364
11175 0.263288 807.364
11176 0.263288 807.364
11177 0.263288 807.364
11178 0.263288 807.364
11179 0.263288 807.364
11180 0.263288 807.364
11181 0.263288 807.364
11182 0.263288 807.364
11183 0.263288 807.364
11184 0.263288 807.364
11185 0.263288 807.364
11186 0.263288 807.364
11187 0.263288 807.364
11188 0.263288 807.364
11189 0.263288 807.364
11190 0.263288 807.364
11191 0.263288 807.364
11192 0.263288 807.364
11193 0.263288 807.364
11194 0.263288 807.364
11195 0.263288 807.364
11196 0.263288 807.364
11197 0.263288 807.364
11198 0.263288 807.364
11199 0.263288 807.364
11200 0.263288 807.364
11201 0.263288 807.364
11202 0.263288 807.364
11203 0.263288 807.364
11204 0.263288 807.364
11205 0.263288 807.364
11206 0.263288 807.364
11207 0.263288 807.364
11208 0.263288 807.364
11209 0.263288 807.364
11210 0.263288 807.364
11211 0.263288 807.364
11212 0.263288 807.364
11213 0.263288 807.364
11214 0.263288 807.364
11215 0.263288 807.364
11216 0.263288 807.364
11217 0.263288 807.364
11218 0.263288 807.364
11219 0.263288 807.364
11220 0.263288 807.364
11221 0.263288 807.364
11222 0.263288 807.364
11223 0.263288 807.364
11224 0.263288 807.364
11225 0.263288 807.364
11226 0.263288 807.364
11227 0.263288 807.364
11228 0.263288 807.364
11229 0.263288 807.364
11230 0.263288 807.364
11231 0.263288 807.364
11232 0.263288 807.364
11233 0.263288 807.364
11234 0.263288 807.364
11235 0.263288 807.364
11236 0.263288 807.364
11237 0.263288 807.364
11238 0.263288 807.364
11239 0.263288 807.364
11240 0.263288 807.364
11241 0.263288 807.364
11242 0.263288 807.363
11243 0.263288 807.363
11244 0.263288 807.363
11245 0.263288 807.363
11246 0.263288 807.363
11247 0.263288 807.363
11248 0.263288 807.363
11249 0.263288 807.363
11250 0.263288 807.363
11251 0.263288 807.363
11252 0.263288 807.363
11253 0.263288 807.363
11254 0.263288 807.363
11255 0.263288 807.363
11256 0.263288 807.363
11257 0.263288 807.363
11258 0.263288 807.363
11259 0.263288 807.363
11260 0.263288 807.363
11261 0.263288 807.363
11262 0.263288 807.363
11263 0.263288 807.363
11264 0.263288 807.363
11265 0.263288 807.363
11266 0.263288 807.363
11267 0.263288 807.363
11268 0.263288 807.363
11269 0.263288 807.363
11270 0.263288 807.363
11271 0.263288 807.363
11272 0.263288 807.363
11273 0.263288 807.363
11274 0.263288 807.363
11275 0.263288 807.363
11276 0.263288 807.363
11277 0.263288 807.363
11278 0.263288 807.363
11279 0.263288 807.363
11280 0.263288 807.363
11281 0.263288 807.363
11282 0.263288 807.363
11283 0.263288 807.363
11284 0.263288 807.363
11285 0.263288 807.363
11286 0.263288 807.363
11287 0.263288 807.363
11288 0.263288 807.363
11289 0.263288 807.363
11290 0.263288 807.363
11291 0.263288 807.363
11292 0.263288 807.363
11293 0.263288 807.363
11294 0.263288 807.363
11295 0.263288 807.363
11296 0.263288 807.363
11297 0.263288 807.363
11298 0.263288 807.363
11299 0.263288 807.363
11300 0.263288 807.363
11301 0.263288 807.363
11302 0.263288 807.363
11303 0.263288 807.363
11304 0.263288 807.363
11305 0.263288 807.363
11306 0.263288 807.363
11307 0.263288 807.363
11308 0.263288 807.363
11309 0.263288 807.363
11310 0.263288 807.363
11311 0.263288 807.363
11312 0.263288 807.363
11313 0.263288 807.363
11314 0.263288 807.363
11315 0.263288 807.363
11316 0.263288 807.363
11317 0.263288 807.363
11318 0.263288 807.363
11319 0.263288 807.363
11320 0.263288 807.363
11321 0.263288 807.363
11322 0.263288 807.363
11323 0.263288 807.363
11324 0.263288 807.363
11325 0.263288 807.363
11326 0.263288 807.363
11327 0.263288 807.363
11328 0.263288 807.363
11329 0.263288 807.363
11330 0.263288 807.363
11331 0.263288 807.363
11332 0.263288 807.363
11333 0.263288 807.363
11334 0.263288 807.363
11335 0.263288 807.363
11336 0.263288 807.363
11337 0.263288 807.363
11338 0.263288 807.363
11339 0.263288 807.363
11340 0.263288 807.363
11341 0.263288 807.363
11342 0.263288 807.363
11343 0.263288 807.363
11344 0.263288 807.363
11345 0.263288 807.363
11346 0.263288 807.363
11347 0.263288 807.363
11348 0.263288 807.363
11349 0.263288 807.363
11350 0.263288 807.363
11351 0.263288 807.363
11352 0.263288 807.363
11353 0.263288 807.363
11354 0.263288 807.363
11355 0.263288 807.363
11356 0.263288 807.363
11357 0.263288 807.363
11358 0.263288 807.363
11359 0.263288 807.363
11360 0.263288 807.363
11361 0.263288 807.363
11362 0.263288 807.363
11363 0.263288 807.363
11364 0.263288 807.363
11365 0.263288 807.363
11366 0.263288 807.362
11367 0.263288 807.362
11368 0.263288 807.362
11369 0.263288 807.362
11370 0.263288 807.362
11371 0.263288 807.362
11372 0.263288 807.362
11373 0.263288 807.362
11374 0.263288 807.362
11375 0.263288 807.362
11376 0.263288 807.362
11377 0.263288 807.362
11378 0.263288 807.362
11379 0.263288 807.362
11380 0.263288 807.362
11381 0.263288 807.362
11382 0.263288 807.362
11383 0.263288 807.362
11384 0.263288 807.362
11385 0.263288 807.362
11386 0.263288 807.362
11387 0.263288 807.362
11388 0.263288 807.362
11389 0.263288 807.362
11390 0.263288 807.362
11391 0.263288 807.362
11392 0.263288 807.362
11393 0.263288 807.362
11394 0.263288 807.362
11395 0.263288 807.362
11396 0.263288 807.362
11397 0.263288 807.362
11398 0.263288 807.362
11399 0.263288 807.362
11400 0.263288 807.362
11401 0.263288 807.362
11402 0.263288 807.362
11403 0.263288 807.362
11404 0.263288 807.362
11405 0.263288 807.362
11406 0.263288 807.362
11407 0.263288 807.362
11408 0.263288 807.362
11409 0.263288 807.362
11410 0.263288 807.362
11411 0.263288 807.362
11412 0.263288 807.362
11413 0.263288 807.362
11414 0.263288 807.362
11415 0.263288 807.362
11416 0.263288 807.362
11417 0.263288 807.362
11418 0.263288 807.362
11419 0.263288 807.362
11420 0.263288 807.362
11421 0.263288 807.362
11422 0.263288 807.362
11423 0.263288 807.362
11424 0.263288 807.362
11425 0.263288 807.362
11426 0.263288 807.362
11427 0.263288 807.362
11428 0.263288 807.362
11429 0.263288 807.362
11430 0.263288 807.362
11431 0.263288 807.362
11432 0.263288 807.362
11433 0.263288 807.362
11434 0.263288 807.362
11435 0.263288 807.362
11436 0.263288 807.362
11437 0.263288 807.362
11438 0.263288 807.362
11439 0.263288 807.362
11440 0.263288 807.362
11441 0.263288 807.362
11442 0.263288 807.362
11443 0.263288 807.362
11444 0.263288 807.362
11445 0.263288 807.362
11446 0.263288 807.362
11447 0.263288 807.362
11448 0.263288 807.362
11449 0.263288 807.362
11450 0.263288 807.362
11451 0.263288 807.362
11452 0.263288 807.362
11453 0.263288 807.362
11454 0.263288 807.362
11455 0.263288 807.362
11456 0.263288 807.362
11457 0.263288 807.362
11458 0.263288 807.362
11459 0.263288 807.362
11460 0.263288 807.362
11461 0.263288 807.362
11462 0.263288 807.362
11463 0.263288 807.362
11464 0.263288 807.362
11465 0.263288 807.362
11466 0.263288 807.362
11467 0.263288 807.362
11468 0.263288 807.362
11469 0.263288 807.362
11470 0.263288 807.362
11471 0.263288 807.362
11472 0.263288 807.362
11473 0.263288 807.362
11474 0.263288 807.362
11475 0.263288 807.362
11476 0.263288 807.362
11477 0.263288 807.362
11478 0.263288 807.362
11479 0.263288 807.362
11480 0.263288 807.362
11481 0.263288 807.362
11482 0.263288 807.362
11483 0.263288 807.362
11484 0.263288 807.362
11485 0.263288 807.362
11486 0.263288 807.362
11487 0.263288 807.362
11488 0.263288 807.362
11489 0.263288 807.362
11490 0.263288 807.361
11491 0.263288 807.361
11492 0.263288 807.361
11493 0.263288 807.361
11494 0.263288 807.361
11495 0.263288 807.361
11496 0.263288 807.361
11497 0.263288 807.361
11498 0.263288 807.361
11499 0.263288 807.361
11500 0.263288 807.361
11501 0.263288 807.361
11502 0.263288 807.361
11503 0.263288 807.361
11504 0.263288 807.361
11505 0.263288 807.361
11506 0.263288 807.361
11507 0.263288 807.361
11508 0.263288 807.361
11509 0.263288 807.361
11510 0.263288 807.361
11511 0.263288 807.361
11512 0.263288 807.361
11513 0.263288 807.361
11514 0.263288 807.361
11515 0.263288 807.361
11516 0.263288 807.361
11517 0.263288 807.361
11518 0.263288 807.361
11519 0.263288 807.361
11520 0.263288 807.361
11521 0.263288 807.361
11522 0.263288 807.361
11523 0.263288 807.361
11524 0.263288 807.361
11525 0.263288 807.361
11526 0.263288 807.361
11527 0.263288 807.361
11528 0.263288 807.361
11529 0.263288 807.361
11530 0.263288 807.361
11531 0.263288 807.361
11532 0.263288 807.361
11533 0.263288 807.361
11534 0.263288 807.361
11535 0.263288 807.361
11536 0.263288 807.361
11537 0.263288 807.361
11538 0.263288 807.361
11539 0.263288 807.361
11540 0.263288 807.361
11541 0.263288 807.361
11542 0.263288 807.361
11543 0.263288 807.361
11544 0.263288 807.361
11545 0.263288 807.361
11546 0.263288 807.361
11547 0.263288 807.361
11548 0.263288 807.361
11549 0.263288 807.361
11550 0.263288 807.361
11551 0.263288 807.361
11552 0.263288 807.361
11553 0.263288 807.361
11554 0.263288 807.361
11555 0.263288 807.361
11556 0.263288 807.361
11557 0.263288 807.361
11558 0.263288 807.361
11559 0.263288 807.361
11560 0.263288 807.361
11561 0.263288 807.361
11562 0.263288 807.361
11563 0.263288 807.361
11564 0.263288 807.361
11565 0.263288 807.361
11566 0.263288 807.361
11567 0.263288 807.361
11568 0.263288 807.361
11569 0.263288 807.361
11570 0.263288 807.361
11571 0.263288 807.361
11572 0.263288 807.361
11573 0.263288 807.361
11574 0.263288 807.361
11575 0.263288 807.361
11576 0.263288 807.361
11577 0.263288 807.361
11578 0.263288 807.361
11579 0.263288 807.361
11580 0.263288 807.361
11581 0.263288 807.361
11582 0.263288 807.361
11583 0.263288 807.361
11584 0.263288 807.361
11585 0.263288 807.361
11586 0.263288 807.361
11587 0.263288 807.361
11588 0.263288 807.361
11589 0.263288 807.361
11590 0.263288 807.361
11591 0.263288 807.361
11592 0.263288 807.361
11593 0.263288 807.361
11594 0.263288 807.361
11595 0.263288 807.361
11596 0.263288 807.361
11597 0.263288 807.361
11598 0.263288 807.361
11599 0.263288 807.361
11600 0.263288 807.361
11601 0.263288 807.361
11602 0.263288 807.361
11603 0.263288 807.361
11604 0.263288 807.361
11605 0.263288 807.361
11606 0.263288 807.361
11607 0.263288 807.361
11608 0.263288 807.361
11609 0.263288 807.361
11610 0.263288 807.361
11611 0.263288 807.361
11612 0.263288 807.361
11613 0.263288 807.361
11614 0.263288 807.36
11615 0.263288 807.36
11616 0.263288 807.36
11617 0.263288 807.36
11618 0.263288 807.36
11619 0.263288 807.36
11620 0.263288 807.36
11621 0.263288 807.36
11622 0.263288 807.36
11623 0.263288 807.36
11624 0.263288 807.36
11625 0.263288 807.36
11626 0.263288 807.36
11627 0.263288 807.36
11628 0.263288 807.36
11629 0.263288 807.36
11630 0.263288 807.36
11631 0.263288 807.36
11632 0.263288 807.36
11633 0.263288 807.36
11634 0.263288 807.36
11635 0.263288 807.36
11636 0.263288 807.36
11637 0.263288 807.36
11638 0.263288 807.36
11639 0.263288 807.36
11640 0.263288 807.36
11641 0.263288 807.36
11642 0.263288 807.36
11643 0.263288 807.36
11644 0.263288 807.36
11645 0.263288 807.36
11646 0.263288 807.36
11647 0.263288 807.36
11648 0.263288 807.36
11649 0.263288 807.36
11650 0.263288 807.36
11651 0.263288 807.36
11652 0.263288 807.36
11653 0.263288 807.36
11654 0.263288 807.36
11655 0.263288 807.36
11656 0.263288 807.36
11657 0.263288 807.36
11658 0.263288 807.36
11659 0.263288 807.36
11660 0.263288 807.36
11661 0.263288 807.36
11662 0.263288 807.36
11663 0.263288 807.36
11664 0.263288 807.36
11665 0.263288 807.36
11666 0.263288 807.36
11667 0.263288 807.36
11668 0.263288 807.36
11669 0.263288 807.36
11670 0.263288 807.36
11671 0.263288 807.36
11672 0.263288 807.36
11673 0.263288 807.36
11674 0.263288 807.36
11675 0.263288 807.36
11676 0.263288 807.36
11677 0.263288 807.36
11678 0.263288 807.36
11679 0.263288 807.36
11680 0.263288 807.36
11681 0.263288 807.36
11682 0.263288 807.36
11683 0.263288 807.36
11684 0.263288 807.36
11685 0.263288 807.36
11686 0.263288 807.36
11687 0.263288 807.36
11688 0.263288 807.36
11689 0.263288 807.36
11690 0.263288 807.36
11691 0.263288 807.36
11692 0.263288 807.36
11693 0.263288 807.36
11694 0.263288 807.36
11695 0.263288 807.36
11696 0.263288 807.36
11697 0.263288 807.36
11698 0.263288 807.36
11699 0.263288 807.36
11700 0.263288 807.36
11701 0.263288 807.36
11702 0.263288 807.36
11703 0.263288 807.36
11704 0.263288 807.36
11705 0.263288 807.36
11706 0.263288 807.36
11707 0.263288 807.36
11708 0.263288 807.36
11709 0.263288 807.36
11710 0.263288 807.36
11711 0.263288 807.36
11712 0.263288 807.36
11713 0.263288 807.36
11714 0.263288 807.36
11715 0.263288 807.36
11716 0.263288 807.36
11717 0.263288 807.36
11718 0.263288 807.36
11719 0.263288 807.36
11720 0.263288 807.36
11721 0.263288 807.36
11722 0.263288 807.36
11723 0.263288 807.36
11724 0.263288 807.36
11725 0.263288 807.36
11726 0.263288 807.36
11727 0.263288 807.36
11728 0.263288 807.36
11729 0.263288 807.36
11730 0.263288 807.36
11731 0.263288 807.36
11732 0.263288 807.36
11733 0.263288 807.36
11734 0.263288 807.36
11735 0.263288 807.36
11736 0.263288 807.36
11737 0.263288 807.36
11738 0.263288 807.359
11739 0.263288 807.359
11740 0.263288 807.359
11741 0.263288 807.359
11742 0.263288 807.359
11743 0.263288 807.359
11744 0.263288 807.359
11745 0.263288 807.359
11746 0.263288 807.359
11747 0.263288 807.359
11748 0.263288 807.359
11749 0.263288 807.359
11750 0.263288 807.359
11751 0.263288 807.359
11752 0.263288 807.359
11753 0.263288 807.359
11754 0.263288 807.359
11755 0.263288 807.359
11756 0.263288 807.359
11757 0.263288 807.359
11758 0.263288 807.359
11759 0.263288 807.359
11760 0.263288 807.359
11761 0.263288 807.359
11762 0.263288 807.359
11763 0.263288 807.359
11764 0.263288 807.359
11765 0.263288 807.359
11766 0.263288 807.359
11767 0.263288 807.359
11768 0.263288 807.359
11769 0.263288 807.359
11770 0.263288 807.359
11771 0.263288 807.359
11772 0.263288 807.359
11773 0.263288 807.359
11774 0.263288 807.359
11775 0.263288 807.359
11776 0.263288 807.359
11777 0.263288 807.359
11778 0.263288 807.359
11779 0.263288 807.359
11780 0.263288 807.359
11781 0.263288 807.359
11782 0.263288 807.359
11783 0.263288 807.359
11784 0.263288 807.359
11785 0.263288 807.359
11786 0.263288 807.359
11787 0.263288 807.359
11788 0.263288 807.359
11789 0.263288 807.359
11790 0.263288 807.359
11791 0.263288 807.359
11792 0.263288 807.359
11793 0.263288 807.359
11794 0.263288 807.359
11795 0.263288 807.359
11796 0.263288 807.359
11797 0.263288 807.359
11798 0.263288 807.359
11799 0.263288 807.359
11800 0.263288 807.359
11801 0.263288 807.359
11802 0.263288 807.359
11803 0.263288 807.359
11804 0.263288 807.359
11805 0.263288 807.359
11806 0.263288 807.359
11807 0.263288 807.359
11808 0.263288 807.359
11809 0.263288 807.359
11810 0.263288 807.359
11811 0.263288 807.359
11812 0.263288 807.359
11813 0.263288 807.359
11814 0.263288 807.359
11815 0.263288 807.359
11816 0.263288 807.359
11817 0.263288 807.359
11818 0.263288 807.359
11819 0.263288 807.359
11820 0.263288 807.359
11821 0.263288 807.359
11822 0.263288 807.359
11823 0.263288 807.359
11824 0.263288 807.359
11825 0.263288 807.359
11826 0.263288 807.359
11827 0.263288 807.359
11828 0.263288 807.359
11829 0.263288 807.359
11830 0.263288 807.359
11831 0.263288 807.359
11832 0.263288 807.359
11833 0.263288 807.359
11834 0.263288 807.359
11835 0.263288 807.359
11836 0.263288 807.359
11837 0.263288 807.359
11838 0.263288 807.359
11839 0.263288 807.359
11840 0.263288 807.359
11841 0.263288 807.359
11842 0.263288 807.359
11843 0.263288 807.359
11844 0.263288 807.359
11845 0.263288 807.359
11846 0.263288 807.359
11847 0.263288 807.359
11848 0.263288 807.359
11849 0.263288 807.359
11850 0.263288 807.359
11851 0.263288 807.359
11852 0.263288 807.359
11853 0.263288 807.359
11854 0.263288 807.359
11855 0.263288 807.359
11856 0.263288 807.359
11857 0.263288 807.359
11858 0.263288 807.359
11859 0.263288 807.359
11860 0.263288 807.359
11861 0.263288 807.358
11862 0.263288 807.358
11863 0.263288 807.358
11864 0.263288 807.358
11865 0.263288 807.358
11866 0.263288 807.358
11867 0.263288 807.358
11868 0.263288 807.358
11869 0.263288 807.358
11870 0.263288 807.358
11871 0.263288 807.358
11872 0.263288 807.358
11873 0.263288 807.358
11874 0.263288 807.358
11875 0.263288 807.358
11876 0.263288 807.358
11877 0.263288 807.358
11878 0.263288 807.358
11879 0.263288 807.358
11880 0.263288 807.358
11881 0.263288 807.358
11882 0.263288 807.358
11883 0.263288 807.358
11884 0.263288 807.358
11885 0.263288 807.358
11886 0.263288 807.358
11887 0.263288 807.358
11888 0.263288 807.358
11889 0.263288 807.358
11890 0.263288 807.358
11891 0.263288 807.358
11892 0.263288 807.358
11893 0.263288 807.358
11894 0.263288 807.358
11895 0.263288 807.358
11896 0.263288 807.358
11897 0.263288 807.358
11898 0.263288 807.358
11899 0.263288 807.358
11900 0.263288 807.358
11901 0.263288 807.358
11902 0.263288 807.358
11903 0.263288 807.358
11904 0.263288 807.358
11905 0.263288 807.358
11906 0.263288 807.358
11907 0.263288 807.358
11908 0.263288 807.358
11909 0.263288 807.358
11910 0.263288 807.358
11911 0.263288 807.358
11912 0.263288 807.358
11913 0.263288 807.358
11914 0.263288 807.358
11915 0.263288 807.358
11916 0.263288 807.358
11917 0.263288 807.358
11918 0.263288 807.358
11919 0.263288 807.358
11920 0.263288 807.358
11921 0.263288 807.358
11922 0.263288 807.358
11923 0.263288 807.358
11924 0.263288 807.358
11925 0.263288 807.358
11926 0.263288 807.358
11927 0.263288 807.358
11928 0.263288 807.358
11929 0.263288 807.358
11930 0.263288 807.358
11931 0.263288 807.358
11932 0.263288 807.358
11933 0.263288 807.358
11934 0.263288 807.358
11935 0.263288 807.358
11936 0.263288 807.358
11937 0.263288 807.358
11938 0.263288 807.358
11939 0.263288 807.358
11940 0.263288 807.358
11941 0.263288 807.358
11942 0.263288 807.358
11943 0.263288 807.358
11944 0.263288 807.358
11945 0.263288 807.358
11946 0.263288 807.358
11947 0.263288 807.358
11948 0.263288 807.358
11949 0.263288 807.358
11950 0.263288 807.358
11951 0.263288 807.358
11952 0.263288 807.358
11953 0.263288 807.358
11954 0.263288 807.358
11955 0.263288 807.358
11956 0.263288 807.358
11957 0.263288 807.358
11958 0.263288 807.358
11959 0.263288 807.358
11960 0.263288 807.358
11961 0.263288 807.358
11962 0.263288 807.358
11963 0.263288 807.358
11964 0.263288 807.358
11965 0.263288 807.358
11966 0.263288 807.358
11967 0.263288 807.358
