# Time-averaged data for fix logger
# TimeStep v_time_ps c_sumFobs0 c_sumFmag0 c_sumFobs1 c_sumFmag1 c_sumFobs2 c_sumFmag2 c_sumFobs3 c_sumFmag3 c_sumFobs4 c_sumFmag4 c_sumFobs5 c_sumFmag5 c_sumFobs6 c_sumFmag6 c_sumFobs7 c_sumFmag7 c_sumFobs8 c_sumFmag8 c_sumFobs9 c_sumFmag9
5218 2.609 -3.51473 379.502 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5219 2.6095 -3.52971 379.505 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5220 2.61 -3.54485 379.508 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5221 2.6105 -3.56013 379.51 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5222 2.611 -3.57555 379.513 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5223 2.6115 -3.59112 379.515 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5224 2.612 -3.60682 379.517 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5225 2.6125 -3.62263 379.52 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5226 2.613 -3.63857 379.522 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5227 2.6135 -3.65465 379.525 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5228 2.614 -3.67081 379.527 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5229 2.6145 -3.68708 379.529 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5230 2.615 -3.70345 379.531 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5231 2.6155 -3.71991 379.533 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5232 2.616 -3.73645 379.536 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5233 2.6165 -3.75307 379.538 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5234 2.617 -3.76977 379.54 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5235 2.6175 -3.78653 379.542 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5236 2.618 -3.80336 379.543 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5237 2.6185 -3.82023 379.545 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5238 2.619 -3.83716 379.547 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5239 2.6195 -3.85415 379.549 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5240 2.62 -3.87117 379.551 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5241 2.6205 -3.88823 379.552 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5242 2.621 -3.90533 379.554 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5243 2.6215 -3.92243 379.555 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5244 2.622 -3.93958 379.557 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5245 2.6225 -3.95673 379.558 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5246 2.623 -3.9739 379.56 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5247 2.6235 -3.99106 379.561 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5248 2.624 -4.00824 379.562 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5249 2.6245 -4.02541 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5250 2.625 -4.04258 379.565 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5251 2.6255 -4.05975 379.566 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5252 2.626 -4.07689 379.567 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5253 2.6265 -4.09403 379.568 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5254 2.627 -4.11113 379.569 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5255 2.6275 -4.12822 379.57 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5256 2.628 -4.14529 379.571 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5257 2.6285 -4.16233 379.572 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5258 2.629 -4.17933 379.573 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5259 2.6295 -4.19629 379.573 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5260 2.63 -4.21322 379.574 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5261 2.6305 -4.2301 379.575 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5262 2.631 -4.24695 379.575 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5263 2.6315 -4.26375 379.576 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5264 2.632 -4.28049 379.577 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5265 2.6325 -4.29718 379.577 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5266 2.633 -4.31381 379.578 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5267 2.6335 -4.3304 379.578 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5268 2.634 -4.3469 379.578 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5269 2.6345 -4.36333 379.579 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5270 2.635 -4.37972 379.579 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5271 2.6355 -4.39601 379.579 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5272 2.636 -4.41224 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5273 2.6365 -4.42839 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5274 2.637 -4.44446 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5275 2.6375 -4.46044 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5276 2.638 -4.47634 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5277 2.6385 -4.49214 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5278 2.639 -4.50786 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5279 2.6395 -4.52346 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5280 2.64 -4.53897 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5281 2.6405 -4.55437 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5282 2.641 -4.56966 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5283 2.6415 -4.58483 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5284 2.642 -4.59987 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5285 2.6425 -4.6148 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5286 2.643 -4.6296 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5287 2.6435 -4.64427 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5288 2.644 -4.65882 379.579 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5289 2.6445 -4.67323 379.579 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5290 2.645 -4.68751 379.579 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5291 2.6455 -4.70166 379.579 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5292 2.646 -4.71567 379.579 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5293 2.6465 -4.72955 379.578 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5294 2.647 -4.74329 379.578 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5295 2.6475 -4.75688 379.578 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5296 2.648 -4.77033 379.577 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5297 2.6485 -4.78365 379.577 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5298 2.649 -4.79682 379.577 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5299 2.6495 -4.80986 379.577 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5300 2.65 -4.82275 379.576 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5301 2.6505 -4.83551 379.576 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5302 2.651 -4.84812 379.576 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5303 2.6515 -4.86061 379.576 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5304 2.652 -4.87296 379.575 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5305 2.6525 -4.88515 379.575 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5306 2.653 -4.89723 379.575 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5307 2.6535 -4.90917 379.574 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5308 2.654 -4.92096 379.574 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5309 2.6545 -4.93261 379.574 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5310 2.655 -4.94411 379.574 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5311 2.6555 -4.95549 379.573 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5312 2.656 -4.96671 379.573 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5313 2.6565 -4.9778 379.573 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5314 2.657 -4.98874 379.572 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5315 2.6575 -4.99954 379.572 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5316 2.658 -5.0102 379.572 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5317 2.6585 -5.02072 379.571 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5318 2.659 -5.03109 379.571 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5319 2.6595 -5.04132 379.571 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5320 2.66 -5.05141 379.571 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5321 2.6605 -5.06137 379.57 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5322 2.661 -5.07119 379.57 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5323 2.6615 -5.08087 379.57 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5324 2.662 -5.09043 379.569 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5325 2.6625 -5.09985 379.569 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5326 2.663 -5.10915 379.569 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5327 2.6635 -5.11832 379.568 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5328 2.664 -5.12737 379.568 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5329 2.6645 -5.1363 379.568 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5330 2.665 -5.14512 379.567 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5331 2.6655 -5.15383 379.567 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5332 2.666 -5.16242 379.567 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5333 2.6665 -5.17092 379.567 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5334 2.667 -5.17931 379.566 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5335 2.6675 -5.1876 379.566 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5336 2.668 -5.19579 379.566 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5337 2.6685 -5.2039 379.565 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5338 2.669 -5.21192 379.565 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5339 2.6695 -5.21986 379.565 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5340 2.67 -5.22771 379.565 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5341 2.6705 -5.23549 379.565 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5342 2.671 -5.24319 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5343 2.6715 -5.25084 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5344 2.672 -5.25841 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5345 2.6725 -5.26592 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5346 2.673 -5.27337 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5347 2.6735 -5.28077 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5348 2.674 -5.28811 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5349 2.6745 -5.29541 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5350 2.675 -5.30266 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5351 2.6755 -5.30985 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5352 2.676 -5.31702 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5353 2.6765 -5.32415 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5354 2.677 -5.33124 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5355 2.6775 -5.3383 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5356 2.678 -5.34532 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5357 2.6785 -5.35233 379.564 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5358 2.679 -5.3593 379.565 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5359 2.6795 -5.36626 379.565 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5360 2.68 -5.37319 379.565 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5361 2.6805 -5.38012 379.566 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5362 2.681 -5.38704 379.566 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5363 2.6815 -5.39395 379.567 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5364 2.682 -5.40085 379.567 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5365 2.6825 -5.40776 379.568 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5366 2.683 -5.41468 379.568 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5367 2.6835 -5.4216 379.569 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5368 2.684 -5.42853 379.569 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5369 2.6845 -5.43547 379.57 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5370 2.685 -5.44244 379.571 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5371 2.6855 -5.44943 379.572 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5372 2.686 -5.45644 379.572 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5373 2.6865 -5.46347 379.573 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5374 2.687 -5.47053 379.574 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5375 2.6875 -5.47763 379.575 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5376 2.688 -5.48475 379.576 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5377 2.6885 -5.49192 379.577 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5378 2.689 -5.49913 379.578 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5379 2.6895 -5.50638 379.579 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5380 2.69 -5.51367 379.58 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5381 2.6905 -5.52102 379.581 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5382 2.691 -5.52841 379.582 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5383 2.6915 -5.53586 379.583 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5384 2.692 -5.54336 379.585 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5385 2.6925 -5.55093 379.586 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5386 2.693 -5.55856 379.587 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5387 2.6935 -5.56625 379.588 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5388 2.694 -5.57401 379.59 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5389 2.6945 -5.58183 379.591 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5390 2.695 -5.58973 379.593 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5391 2.6955 -5.59769 379.594 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5392 2.696 -5.60573 379.596 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5393 2.6965 -5.61385 379.597 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5394 2.697 -5.62204 379.599 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5395 2.6975 -5.63032 379.6 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5396 2.698 -5.63869 379.602 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5397 2.6985 -5.64713 379.604 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5398 2.699 -5.65566 379.606 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5399 2.6995 -5.66429 379.607 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5400 2.7 -5.67301 379.609 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5401 2.7005 -5.68181 379.611 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5402 2.701 -5.69072 379.613 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5403 2.7015 -5.69972 379.615 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5404 2.702 -5.70881 379.617 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5405 2.7025 -5.71801 379.619 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5406 2.703 -5.72731 379.621 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5407 2.7035 -5.73671 379.623 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5408 2.704 -5.74621 379.625 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5409 2.7045 -5.75584 379.627 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5410 2.705 -5.76555 379.629 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5411 2.7055 -5.77538 379.631 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5412 2.706 -5.78532 379.634 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5413 2.7065 -5.79537 379.636 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5414 2.707 -5.80553 379.638 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5415 2.7075 -5.8158 379.641 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5416 2.708 -5.8262 379.643 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5417 2.7085 -5.8367 379.645 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5418 2.709 -5.84733 379.648 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5419 2.7095 -5.85806 379.65 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5420 2.71 -5.86892 379.653 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5421 2.7105 -5.8799 379.656 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5422 2.711 -5.891 379.658 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5423 2.7115 -5.90221 379.661 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5424 2.712 -5.91355 379.663 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5425 2.7125 -5.925 379.666 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5426 2.713 -5.93658 379.669 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5427 2.7135 -5.94828 379.672 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5428 2.714 -5.9601 379.675 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5429 2.7145 -5.97204 379.677 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5430 2.715 -5.98411 379.68 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5431 2.7155 -5.9963 379.683 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5432 2.716 -6.0086 379.686 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5433 2.7165 -6.02103 379.689 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5434 2.717 -6.0336 379.692 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5435 2.7175 -6.04627 379.695 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5436 2.718 -6.05907 379.699 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5437 2.7185 -6.07199 379.702 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5438 2.719 -6.08503 379.705 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5439 2.7195 -6.09819 379.708 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5440 2.72 -6.11147 379.711 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5441 2.7205 -6.12488 379.715 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5442 2.721 -6.1384 379.718 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5443 2.7215 -6.15204 379.721 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5444 2.722 -6.1658 379.725 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5445 2.7225 -6.17968 379.728 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5446 2.723 -6.19367 379.732 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5447 2.7235 -6.20778 379.735 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5448 2.724 -6.222 379.739 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5449 2.7245 -6.23634 379.742 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5450 2.725 -6.2508 379.746 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5451 2.7255 -6.26537 379.75 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5452 2.726 -6.28005 379.753 0.9581 297.981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
