# Time-averaged data for fix log
# TimeStep v_time v_gamma v_Fobs c_Fsum v_E
197980 395.96 0.0236392 0.00121516 114706 1.05936e-08
197990 395.98 0.0275059 0.00103841 114706 9.05281e-09
198000 396 0.0313286 0.0008638 114706 7.53053e-09
198010 396.02 0.0351012 0.000690818 114707 6.02247e-09
198020 396.04 0.0388176 0.000522848 114707 4.55811e-09
198030 396.06 0.0424719 0.000356231 114708 3.10556e-09
198040 396.08 0.0460582 0.000192521 114708 1.67835e-09
198050 396.1 0.0495709 3.13398e-05 114709 2.73211e-10
198060 396.12 0.0530043 -0.000125703 114710 -1.09583e-09
198070 396.14 0.0563529 -0.000277847 114711 -2.42215e-09
198080 396.16 0.0596113 -0.000427061 114711 -3.72292e-09
198090 396.18 0.0627744 -0.000572312 114712 -4.9891e-09
198100 396.2 0.065837 -0.000710421 114713 -6.193e-09
198110 396.22 0.0687943 -0.000845474 114715 -7.37024e-09
198120 396.24 0.0716416 -0.000975085 114716 -8.50001e-09
198130 396.26 0.0743742 -0.00109907 114717 -9.58073e-09
198140 396.28 0.0769879 -0.00121924 114718 -1.06281e-08
198150 396.3 0.0794784 -0.00133234 114719 -1.1614e-08
198160 396.32 0.0818417 -0.00144089 114720 -1.25601e-08
198170 396.34 0.0840742 -0.0015427 114721 -1.34474e-08
198180 396.36 0.0861721 -0.0016391 114722 -1.42876e-08
198190 396.38 0.0881321 -0.00172899 114723 -1.5071e-08
198200 396.4 0.0899512 -0.00181327 114724 -1.58054e-08
198210 396.42 0.0916264 -0.00189073 114725 -1.64805e-08
198220 396.44 0.093155 -0.00196106 114726 -1.70934e-08
198230 396.46 0.0945345 -0.00202411 114727 -1.76429e-08
198240 396.48 0.0957628 -0.00208042 114728 -1.81335e-08
198250 396.5 0.096838 -0.00213032 114729 -1.85684e-08
198260 396.52 0.0977582 -0.00217249 114729 -1.89359e-08
198270 396.54 0.098522 -0.0022085 114730 -1.92496e-08
198280 396.56 0.0991282 -0.00223642 114730 -1.94929e-08
198290 396.58 0.0995758 -0.00225795 114730 -1.96806e-08
198300 396.6 0.0998641 -0.00227162 114730 -1.97996e-08
198310 396.62 0.0999926 -0.00227834 114730 -1.98582e-08
198320 396.64 0.0999612 -0.00227762 114730 -1.98519e-08
198330 396.66 0.0997699 -0.00226969 114730 -1.97828e-08
198340 396.68 0.0994189 -0.00225438 114730 -1.96494e-08
198350 396.7 0.0989089 -0.00223158 114730 -1.94508e-08
198360 396.72 0.0982407 -0.00220209 114729 -1.91937e-08
198370 396.74 0.0974153 -0.00216502 114729 -1.88707e-08
198380 396.76 0.0964341 -0.00212111 114728 -1.84881e-08
198390 396.78 0.0952986 -0.00206983 114728 -1.80412e-08
198400 396.8 0.0940106 -0.00201244 114727 -1.75412e-08
198410 396.82 0.0925722 -0.00194803 114726 -1.69799e-08
198420 396.84 0.0909858 -0.00187647 114725 -1.63562e-08
198430 396.86 0.0892538 -0.00179737 114724 -1.56669e-08
198440 396.88 0.087379 -0.00171238 114723 -1.49262e-08
198450 396.9 0.0853644 -0.00162102 114722 -1.413e-08
198460 396.92 0.0832132 -0.00152364 114721 -1.32813e-08
198470 396.94 0.0809289 -0.00142031 114720 -1.23807e-08
198480 396.96 0.0785152 -0.0013106 114719 -1.14245e-08
198490 396.98 0.0759758 -0.00119632 114718 -1.04284e-08
198500 397 0.0733149 -0.00107564 114717 -9.37646e-09
198510 397.02 0.0705367 -0.000950369 114715 -8.28457e-09
198520 397.04 0.0676457 -0.000819745 114714 -7.14597e-09
198530 397.06 0.0646465 -0.000683878 114713 -5.96163e-09
198540 397.08 0.0615438 -0.000545391 114712 -4.75442e-09
198550 397.1 0.0583427 -0.000398448 114711 -3.47349e-09
198560 397.12 0.0550482 -0.000249433 114710 -2.17445e-09
198570 397.14 0.0516657 -9.55089e-05 114710 -8.32614e-10
198580 397.16 0.0482005 6.2588e-05 114709 5.45625e-10
198590 397.18 0.0446582 0.00022415 114708 1.95409e-09
198600 397.2 0.0410444 0.000387634 114707 3.37932e-09
198610 397.22 0.037365 0.000555704 114707 4.84455e-09
198620 397.24 0.0336259 0.000724271 114707 6.31411e-09
198630 397.26 0.0298329 0.000897906 114706 7.82787e-09
198640 397.28 0.0259922 0.00107268 114706 9.35154e-09
198650 397.3 0.0221099 0.00124975 114706 1.08952e-08
198660 397.32 0.0181923 0.00142884 114707 1.24565e-08
198670 397.34 0.0142455 0.00160924 114706 1.40292e-08
198680 397.36 0.010276 0.00178922 114707 1.55982e-08
198690 397.38 0.00628998 0.00197067 114707 1.718e-08
198700 397.4 0.00229393 0.00215375 114708 1.87759e-08
198710 397.42 -0.00170578 0.00233481 114708 2.03543e-08
198720 397.44 -0.00570277 0.00251636 114709 2.19368e-08
198730 397.46 -0.00969063 0.00269831 114710 2.35229e-08
198740 397.48 -0.013663 0.00287934 114711 2.51007e-08
198750 397.5 -0.0176135 0.00305892 114713 2.66659e-08
198760 397.52 -0.0215358 0.00323739 114714 2.82214e-08
198770 397.54 -0.0254237 0.00341558 114715 2.97744e-08
198780 397.56 -0.0292709 0.00359287 114717 3.13195e-08
198790 397.58 -0.0330713 0.00376574 114718 3.2826e-08
198800 397.6 -0.0368187 0.00393755 114720 3.4323e-08
198810 397.62 -0.0405073 0.00410628 114722 3.57933e-08
198820 397.64 -0.0441311 0.00427106 114724 3.7229e-08
198830 397.66 -0.0476842 0.00443418 114726 3.86503e-08
198840 397.68 -0.0511611 0.00459369 114728 4.004e-08
198850 397.7 -0.0545561 0.00474886 114730 4.13917e-08
198860 397.72 -0.0578639 0.00489969 114732 4.27057e-08
198870 397.74 -0.0610791 0.00504575 114733 4.39781e-08
198880 397.76 -0.0641965 0.00518678 114735 4.52065e-08
198890 397.78 -0.0672113 0.00532358 114737 4.63981e-08
198900 397.8 -0.0701185 0.00545619 114739 4.7553e-08
198910 397.82 -0.0729136 0.00558296 114741 4.8657e-08
198920 397.84 -0.075592 0.00570555 114743 4.97246e-08
198930 397.86 -0.0781495 0.00582272 114745 5.07449e-08
198940 397.88 -0.080582 0.00593516 114747 5.1724e-08
198950 397.9 -0.0828855 0.00604011 114749 5.26377e-08
198960 397.92 -0.0850565 0.00613826 114750 5.34923e-08
198970 397.94 -0.0870914 0.00623145 114752 5.43037e-08
198980 397.96 -0.0889869 0.00631857 114754 5.5062e-08
198990 397.98 -0.0907401 0.00639817 114755 5.57551e-08
199000 398 -0.0923482 0.00647161 114756 5.63943e-08
199010 398.02 -0.0938085 0.00653808 114758 5.69729e-08
199020 398.04 -0.0951187 0.00659854 114759 5.74993e-08
199030 398.06 -0.0962767 0.00665265 114760 5.79702e-08
199040 398.08 -0.0972807 0.00669939 114761 5.8377e-08
199050 398.1 -0.0981291 0.00673881 114762 5.87201e-08
199060 398.12 -0.0988206 0.00677083 114762 5.89988e-08
199070 398.14 -0.0993539 0.00679637 114763 5.92211e-08
199080 398.16 -0.0997283 0.00681375 114763 5.93723e-08
199090 398.18 -0.0999431 0.00682449 114763 5.94657e-08
199100 398.2 -0.099998 0.00682778 114763 5.94944e-08
199110 398.22 -0.099893 0.00682364 114763 5.94584e-08
199120 398.24 -0.0996282 0.00681207 114763 5.93577e-08
199130 398.26 -0.0992039 0.00679385 114763 5.91991e-08
199140 398.28 -0.098621 0.00676748 114762 5.89696e-08
199150 398.3 -0.0978803 0.00673488 114761 5.86859e-08
199160 398.32 -0.096983 0.00669439 114761 5.83335e-08
199170 398.34 -0.0959306 0.00664683 114760 5.79196e-08
199180 398.36 -0.0947247 0.00659193 114759 5.74416e-08
199190 398.38 -0.0933672 0.00653081 114758 5.69096e-08
199200 398.4 -0.0918604 0.0064636 114756 5.63246e-08
199210 398.42 -0.0902067 0.00638947 114755 5.56793e-08
199220 398.44 -0.0884086 0.00630948 114753 5.49829e-08
199230 398.46 -0.0864691 0.006221 114752 5.42127e-08
199240 398.48 -0.0843912 0.00612709 114750 5.3395e-08
199250 398.5 -0.0821783 0.00602855 114748 5.25371e-08
199260 398.52 -0.079834 0.00592293 114747 5.16175e-08
199270 398.54 -0.077362 0.0058102 114745 5.06359e-08
199280 398.56 -0.0747662 0.00569221 114743 4.96084e-08
199290 398.58 -0.0720508 0.00556857 114741 4.85318e-08
199300 398.6 -0.0692201 0.00544137 114739 4.7424e-08
199310 398.62 -0.0662787 0.00530873 114737 4.62687e-08
199320 398.64 -0.0632312 0.00517075 114735 4.50669e-08
199330 398.66 -0.0600826 0.00502914 114733 4.38334e-08
199340 398.68 -0.0568379 0.00488277 114731 4.25583e-08
199350 398.7 -0.0535022 0.00473162 114729 4.12416e-08
199360 398.72 -0.050081 0.00457576 114727 3.98838e-08
199370 398.74 -0.0465796 0.00441594 114725 3.84914e-08
199380 398.76 -0.0430037 0.00425247 114724 3.7067e-08
199390 398.78 -0.039359 0.00408766 114722 3.5631e-08
199400 398.8 -0.0356514 0.00391795 114720 3.41522e-08
199410 398.82 -0.0318867 0.00374623 114718 3.26559e-08
199420 398.84 -0.028071 0.00357281 114717 3.11446e-08
199430 398.86 -0.0242104 0.00339573 114715 2.96014e-08
199440 398.88 -0.0203111 0.00321716 114714 2.80451e-08
199450 398.9 -0.0163793 0.00303941 114712 2.64959e-08
199460 398.92 -0.0124212 0.00285909 114711 2.49243e-08
199470 398.94 -0.00844334 0.00267737 114710 2.33403e-08
199480 398.96 -0.00445193 0.00249625 114709 2.17616e-08
199490 398.98 -0.0004534 0.00231441 114708 2.01764e-08
199500 399 0.00354586 0.00213332 114708 1.85979e-08
199510 399.02 0.00753944 0.00195045 114707 1.70037e-08
199520 399.04 0.011521 0.00176946 114707 1.54259e-08
199530 399.06 0.015484 0.00158869 114706 1.385e-08
199540 399.08 0.0194224 0.00140869 114707 1.22809e-08
199550 399.1 0.0233296 0.00122956 114706 1.07191e-08
199560 399.12 0.0271995 0.00105267 114706 9.17706e-09
199570 399.14 0.0310259 0.00087788 114706 7.65328e-09
199580 399.16 0.0348027 0.000704517 114707 6.1419e-09
199590 399.18 0.0385238 0.000536254 114707 4.67499e-09
199600 399.2 0.0421833 0.000369106 114708 3.2178e-09
199610 399.22 0.0457753 0.000205695 114708 1.7932e-09
199620 399.24 0.049294 4.42334e-05 114709 3.85614e-10
199630 399.26 0.0527339 -0.000113281 114710 -9.87546e-10
199640 399.28 0.0560895 -0.000265875 114711 -2.31779e-09
199650 399.3 0.0593553 -0.000415444 114711 -3.62164e-09
199660 399.32 0.0625261 -0.000560961 114712 -4.89015e-09
199670 399.34 0.0655969 -0.000699537 114713 -6.09813e-09
199680 399.36 0.0685628 -0.000834992 114715 -7.27887e-09
199690 399.38 0.071419 -0.000964833 114716 -8.41065e-09
199700 399.4 0.0741609 -0.00108948 114717 -9.49711e-09
199710 399.42 0.0767842 -0.00120988 114718 -1.05466e-08
199720 399.44 0.0792847 -0.0013233 114719 -1.15351e-08
199730 399.46 0.0816583 -0.00143232 114720 -1.24854e-08
199740 399.48 0.0839013 -0.00153503 114721 -1.33805e-08
199750 399.5 0.08601 -0.00163186 114722 -1.42244e-08
199760 399.52 0.0879812 -0.00172249 114723 -1.50143e-08
199770 399.54 0.0898116 -0.00180673 114724 -1.57484e-08
199780 399.56 0.0914983 -0.00188507 114725 -1.64312e-08
199790 399.58 0.0930387 -0.00195581 114726 -1.70476e-08
199800 399.6 0.0944302 -0.00201921 114727 -1.76001e-08
199810 399.62 0.0956706 -0.00207607 114728 -1.80957e-08
199820 399.64 0.096758 -0.00212655 114728 -1.85355e-08
199830 399.66 0.0976906 -0.0021693 114729 -1.8908e-08
199840 399.68 0.0984669 -0.00220588 114730 -1.92268e-08
199850 399.7 0.0990857 -0.00223439 114730 -1.94752e-08
199860 399.72 0.099546 -0.00225651 114730 -1.9668e-08
199870 399.74 0.099847 -0.00227077 114730 -1.97922e-08
199880 399.76 0.0999882 -0.00227807 114730 -1.98559e-08
199890 399.78 0.0999696 -0.00227795 114730 -1.98548e-08
199900 399.8 0.099791 -0.00227061 114730 -1.97908e-08
199910 399.82 0.0994527 -0.00225589 114730 -1.96626e-08
199920 399.84 0.0989554 -0.00223368 114730 -1.9469e-08
199930 399.86 0.0982997 -0.00220477 114729 -1.92171e-08
199940 399.88 0.0974868 -0.00216794 114729 -1.88962e-08
199950 399.9 0.0965179 -0.00212495 114728 -1.85215e-08
199960 399.92 0.0953946 -0.00207424 114728 -1.80796e-08
199970 399.94 0.0941187 -0.00201714 114727 -1.75821e-08
199980 399.96 0.0926922 -0.0019535 114726 -1.70275e-08
199990 399.98 0.0911175 -0.00188254 114725 -1.64091e-08
200000 400 0.089397 -0.00180397 114724 -1.57244e-08
200010 400.02 0.0875334 -0.00171951 114723 -1.49883e-08
200020 400.04 0.0855298 -0.00162866 114722 -1.41965e-08
200030 400.06 0.0833894 -0.00153162 114721 -1.33508e-08
200040 400.08 0.0811156 -0.00142871 114720 -1.24539e-08
200050 400.1 0.0787121 -0.00131948 114719 -1.15019e-08
200060 400.12 0.0761826 -0.00120588 114718 -1.05117e-08
200070 400.14 0.0735312 -0.00108564 114717 -9.46365e-09
200080 400.16 0.0707622 -0.0009608 114716 -8.3755e-09
200090 400.18 0.06788 -0.000830442 114715 -7.23921e-09
200100 400.2 0.0648891 -0.000694822 114713 -6.05703e-09
200110 400.22 0.0617945 -0.000556395 114712 -4.85034e-09
200120 400.24 0.0586011 -0.000410419 114711 -3.57784e-09
200130 400.26 0.0553138 -0.000261561 114710 -2.28018e-09
200140 400.28 0.0519381 -0.000107979 114710 -9.41323e-10
200150 400.3 0.0484793 4.96617e-05 114709 4.32936e-10
200160 400.32 0.044943 0.000211241 114708 1.84155e-09
200170 400.34 0.0413347 0.000374489 114707 3.26473e-09
200180 400.36 0.0376603 0.000542008 114707 4.72515e-09
200190 400.38 0.0339257 0.000710361 114707 6.19285e-09
200200 400.4 0.0301368 0.000883805 114706 7.70494e-09
200210 400.42 0.0262996 0.00105866 114706 9.22933e-09
200220 400.44 0.0224204 0.00123561 114706 1.0772e-08
200230 400.46 0.0185054 0.00141471 114707 1.23333e-08
200240 400.48 0.0145607 0.00159484 114706 1.39037e-08
200250 400.5 0.0105928 0.00177512 114707 1.54753e-08
200260 400.52 0.00660785 0.00195666 114707 1.70579e-08
200270 400.54 0.00261237 0.00213954 114708 1.86521e-08
200280 400.56 -0.00138729 0.00232063 114708 2.02307e-08
200290 400.58 -0.00538473 0.00250214 114709 2.18129e-08
200300 400.6 -0.00937355 0.00268357 114710 2.33944e-08
200310 400.62 -0.0133474 0.00286527 114711 2.49781e-08
200320 400.64 -0.0172999 0.00304541 114713 2.65482e-08
200330 400.66 -0.0212247 0.00322325 114714 2.80982e-08
200340 400.68 -0.0251155 0.00340164 114715 2.96529e-08
200350 400.7 -0.0289662 0.00357877 114717 3.11966e-08
200360 400.72 -0.0327705 0.00375184 114718 3.27048e-08
200370 400.74 -0.0365224 0.00392375 114720 3.42028e-08
200380 400.76 -0.0402159 0.00409337 114722 3.56808e-08
200390 400.78 -0.043845 0.00425799 114724 3.71152e-08
200400 400.8 -0.047404 0.00442139 114725 3.85388e-08
200410 400.82 -0.0508871 0.004581 114727 3.99294e-08
200420 400.84 -0.0542889 0.00473674 114729 4.12862e-08
200430 400.86 -0.0576038 0.00488788 114732 4.26028e-08
200440 400.88 -0.0608265 0.0050341 114733 4.38766e-08
200450 400.9 -0.063952 0.00517546 114735 4.51079e-08
200460 400.92 -0.0669751 0.0053129 114737 4.63051e-08
200470 400.94 -0.0698911 0.00544584 114739 4.74629e-08
200480 400.96 -0.0726952 0.00557287 114741 4.85692e-08
200490 400.98 -0.0753831 0.00569632 114743 4.96442e-08
200500 401 -0.0779504 0.00581413 114745 5.06701e-08
200510 401.02 -0.080393 0.00592666 114747 5.16499e-08
200520 401.04 -0.0827069 0.00603207 114749 5.25678e-08
200530 401.06 -0.0848886 0.0061304 114750 5.34239e-08
200540 401.08 -0.0869344 0.0062241 114752 5.42397e-08
200550 401.1 -0.0888412 0.00631193 114754 5.50042e-08
200560 401.12 -0.0906058 0.00639213 114755 5.57024e-08
200570 401.14 -0.0922255 0.00646603 114756 5.63458e-08
200580 401.16 -0.0936976 0.00653302 114758 5.69288e-08
200590 401.18 -0.0950199 0.00659389 114759 5.74588e-08
200600 401.2 -0.0961901 0.00664856 114760 5.79346e-08
200610 401.22 -0.0972065 0.00669588 114761 5.83465e-08
200620 401.24 -0.0980673 0.00673588 114762 5.86946e-08
200630 401.26 -0.0987713 0.00676848 114762 5.89783e-08
200640 401.28 -0.0993172 0.00679461 114763 5.92057e-08
200650 401.3 -0.0997043 0.00681258 114763 5.93621e-08
200660 401.32 -0.0999318 0.0068239 114763 5.94607e-08
200670 401.34 -0.0999995 0.00682779 114763 5.94945e-08
200680 401.36 -0.0999072 0.00682425 114763 5.94636e-08
200690 401.38 -0.0996551 0.00681326 114763 5.93681e-08
200700 401.4 -0.0992436 0.00679564 114763 5.92147e-08
200710 401.42 -0.0986732 0.00676985 114762 5.89902e-08
200720 401.44 -0.0979451 0.00673759 114762 5.87094e-08
200730 401.46 -0.0970602 0.00669792 114761 5.83642e-08
200740 401.48 -0.0960201 0.00665093 114760 5.79553e-08
200750 401.5 -0.0948263 0.00659659 114759 5.74823e-08
200760 401.52 -0.0934808 0.00653604 114758 5.69551e-08
200770 401.54 -0.0919858 0.00646919 114756 5.63733e-08
200780 401.56 -0.0903437 0.00639553 114755 5.57321e-08
200790 401.58 -0.088557 0.00631589 114754 5.50387e-08
200800 401.6 -0.0866286 0.00622837 114752 5.42768e-08
200810 401.62 -0.0845617 0.00613496 114750 5.34636e-08
200820 401.64 -0.0823594 0.0060366 114749 5.26072e-08
200830 401.66 -0.0800254 0.00593178 114747 5.16945e-08
200840 401.68 -0.0775634 0.00581882 114745 5.07109e-08
200850 401.7 -0.0749773 0.0057018 114743 4.96919e-08
200860 401.72 -0.0722713 0.00557867 114741 4.86197e-08
200870 401.74 -0.0694496 0.00545173 114739 4.75142e-08
200880 401.76 -0.0665168 0.00531895 114737 4.63578e-08
200890 401.78 -0.0634777 0.00518208 114735 4.51656e-08
200900 401.8 -0.0603369 0.00504093 114733 4.3936e-08
200910 401.82 -0.0570997 0.0048946 114732 4.26613e-08
200920 401.84 -0.0537711 0.00474363 114730 4.13461e-08
200930 401.86 -0.0503564 0.00458833 114728 3.99932e-08
200940 401.88 -0.0468612 0.0044287 114726 3.86025e-08
200950 401.9 -0.0432911 0.00426546 114724 3.71802e-08
200960 401.92 -0.0396517 0.00410112 114722 3.57483e-08
200970 401.94 -0.0359488 0.00393175 114720 3.42725e-08
200980 401.96 -0.0321885 0.00375995 114718 3.27755e-08
200990 401.98 -0.0283766 0.00358699 114717 3.12683e-08
201000 402 -0.0245194 0.00340955 114715 2.97219e-08
201010 402.02 -0.0206229 0.0032313 114714 2.81684e-08
201020 402.04 -0.0166934 0.00305324 114713 2.66164e-08
201030 402.06 -0.0127372 0.00287346 114711 2.50494e-08
201040 402.08 -0.00876069 0.00269212 114710 2.34688e-08
201050 402.1 -0.00477012 0.00251046 114709 2.18854e-08
201060 402.12 -0.000771924 0.00232905 114708 2.03041e-08
201070 402.14 0.00322751 0.00214753 114708 1.87217e-08
201080 402.16 0.00722178 0.00196446 114707 1.71258e-08
201090 402.18 0.0112045 0.00178335 114707 1.5547e-08
201100 402.2 0.0151693 0.00160308 114706 1.39755e-08
201110 402.22 0.0191098 0.00142304 114707 1.2406e-08
201120 402.24 0.0230198 0.00124393 114706 1.08444e-08
201130 402.26 0.0268929 0.00106668 114706 9.29922e-09
201140 402.28 0.030723 0.000891975 114706 7.77616e-09
201150 402.3 0.0345039 0.00071842 114707 6.26311e-09
201160 402.32 0.0382297 0.000549943 114707 4.79433e-09
201170 402.34 0.0418943 0.000381971 114707 3.32996e-09
201180 402.36 0.0454918 0.00021889 114708 1.90824e-09
201190 402.38 0.0490166 5.71501e-05 114709 4.98219e-10
201200 402.4 0.052463 -0.000100821 114710 -8.78927e-10
201210 402.42 0.0558255 -0.000254431 114710 -2.21802e-09
201220 402.44 0.0590986 -0.000403485 114711 -3.51739e-09
201230 402.46 0.0622772 -0.000549686 114712 -4.79186e-09
201240 402.48 0.0653562 -0.000688313 114713 -6.00029e-09
201250 402.5 0.0683306 -0.000824163 114714 -7.18447e-09
201260 402.52 0.0711957 -0.000954759 114715 -8.32284e-09
201270 402.54 0.0739469 -0.00107985 114717 -9.41316e-09
201280 402.56 0.0765798 -0.00120034 114718 -1.04634e-08
201290 402.58 0.0790901 -0.00131443 114719 -1.14579e-08
201300 402.6 0.081474 -0.00142394 114720 -1.24123e-08
201310 402.62 0.0837275 -0.00152707 114721 -1.33112e-08
201320 402.64 0.0858471 -0.00162424 114722 -1.4158e-08
201330 402.66 0.0878293 -0.00171538 114723 -1.49524e-08
201340 402.68 0.089671 -0.00180015 114724 -1.56911e-08
201350 402.7 0.0913693 -0.00187903 114725 -1.63785e-08
201360 402.72 0.0929214 -0.00195036 114726 -1.70002e-08
201370 402.74 0.0943249 -0.00201454 114727 -1.75594e-08
201380 402.76 0.0955774 -0.00207169 114728 -1.80574e-08
201390 402.78 0.0966771 -0.00212273 114728 -1.85022e-08
201400 402.8 0.097622 -0.00216606 114729 -1.88798e-08
201410 402.82 0.0984108 -0.00220322 114729 -1.92036e-08
201420 402.84 0.0990422 -0.00223247 114730 -1.94585e-08
201430 402.86 0.0995151 -0.00225502 114730 -1.9655e-08
201440 402.88 0.0998288 -0.00227008 114730 -1.97862e-08
201450 402.9 0.0999829 -0.00227776 114730 -1.98532e-08
201460 402.92 0.0999769 -0.00227823 114730 -1.98572e-08
201470 402.94 0.099811 -0.00227127 114730 -1.97966e-08
201480 402.96 0.0994855 -0.00225735 114730 -1.96753e-08
201490 402.98 0.0990008 -0.00223557 114730 -1.94855e-08
201500 403 0.0983577 -0.00220741 114730 -1.92401e-08
201510 403.02 0.0975572 -0.00217116 114729 -1.89242e-08
201520 403.04 0.0966007 -0.00212874 114728 -1.85546e-08
201530 403.06 0.0954897 -0.0020786 114728 -1.81176e-08
201540 403.08 0.0942259 -0.00202206 114727 -1.76249e-08
201550 403.1 0.0928113 -0.00195898 114726 -1.70752e-08
201560 403.12 0.0912483 -0.00188856 114725 -1.64616e-08
201570 403.14 0.0895393 -0.00181052 114724 -1.57815e-08
201580 403.16 0.087687 -0.0017262 114723 -1.50466e-08
201590 403.18 0.0856945 -0.00163592 114722 -1.42598e-08
201600 403.2 0.0835648 -0.00153951 114721 -1.34196e-08
201610 403.22 0.0813015 -0.00143729 114720 -1.25287e-08
201620 403.24 0.0789081 -0.00132854 114719 -1.15809e-08
201630 403.26 0.0763885 -0.0012154 114718 -1.05947e-08
201640 403.28 0.0737467 -0.00109489 114717 -9.54429e-09
201650 403.3 0.0709869 -0.000970723 114716 -8.46199e-09
201660 403.32 0.0681135 -0.000841253 114715 -7.33344e-09
201670 403.34 0.0651312 -0.000705718 114713 -6.15201e-09
201680 403.36 0.0620447 -0.00056745 114712 -4.94672e-09
201690 403.38 0.0588589 -0.000422048 114711 -3.67922e-09
